city,cats,price,people,district,airport,electricity,water,label
Kragujevac,6.0,53685.054168752016,1.0,2,,-0.3971111124981802,-0.13140064485572395,kvalitetan
Novi Sad,5.0,66115.26761925279,2.0,6,,0.03924632777742898,0.27057108559932785,kvalitetan
Beograd,,68085.91505527073,,17,True,-0.6787457574957271,0.08406343449009612,kvalitetan
Nis,6.0,89293.67061394133,4.0,14,True,-0.15288781621631614,-0.10821065917816522,kvalitetan
Kragujevac,4.0,79589.68078010068,3.0,10,,0.1179571038120989,-0.21426464944204357,kvalitetan
Novi Sad,5.0,80561.37287082925,7.0,7,,-1.2904004383272738,-0.44083167803455575,nekvalitetan
Beograd,8.0,62224.81495745762,3.0,0,True,-0.33172684970751576,-0.10035445948172553,kvalitetan
Nis,6.0,83180.21985026143,4.0,16,True,-0.409767138393219,0.5559390106752883,nekvalitetan
Kragujevac,5.0,98948.37184505732,6.0,19,,-0.6258982448595612,-0.9614159119446529,nekvalitetan
Novi Sad,9.0,96832.9704835604,2.0,5,,0.24430464116033343,0.20641864446743774,kvalitetan
Beograd,2.0,90450.76640680083,4.0,3,True,-0.2658500954135569,-0.05001926534612636,kvalitetan
Nis,5.0,51650.03238677988,6.0,6,True,-0.31099215135028746,-0.09107173520378106,kvalitetan
Kragujevac,1.0,57072.71668892095,5.0,1,,0.28319769068915307,0.30216701694718057,kvalitetan
Novi Sad,2.0,61410.832867602694,5.0,8,,0.27640220815877026,-0.23520380546864997,kvalitetan
Beograd,9.0,81813.71934495245,5.0,8,True,0.30374433200319856,-0.24251921092454826,kvalitetan
Nis,7.0,72040.57423986055,,15,True,-0.3869003816650402,0.8631827565618724,nekvalitetan
Kragujevac,2.0,75165.32596805913,5.0,6,,0.27725141192237485,0.6286010278762185,kvalitetan
Novi Sad,8.0,81328.08109306703,1.0,14,,-0.39145299238345466,-0.2437649913738848,kvalitetan
Beograd,6.0,74477.61060004495,7.0,15,True,-0.5305223224035303,0.5119140715987391,nekvalitetan
Nis,0.0,50632.38485250481,1.0,8,True,0.16975775483920957,0.2509614176070579,kvalitetan
Kragujevac,6.0,60751.11704283037,5.0,10,,0.6192923844302959,-0.9526596818614228,nekvalitetan
Novi Sad,1.0,76357.47278110386,3.0,5,,-1.08903471614552,0.22371186931075177,nekvalitetan
Beograd,,71155.87736781793,2.0,10,True,-0.8650710960156827,-0.02342501160351816,nekvalitetan
Nis,3.0,86420.62314308953,7.0,17,True,0.17457443278982154,-0.1321035584559633,kvalitetan
Kragujevac,9.0,87875.78989371714,2.0,5,,-0.7719132170666211,-0.539634234032496,nekvalitetan
Novi Sad,1.0,55731.175636900305,4.0,11,,0.5428450208682091,-0.9691138642510522,nekvalitetan
Beograd,3.0,90672.23448830657,7.0,16,True,-0.7639567158533971,0.7620530438273944,nekvalitetan
Nis,2.0,83016.95618745324,7.0,6,True,0.21122758729907787,0.1997938978952355,kvalitetan
Kragujevac,5.0,82356.15364332603,2.0,7,,0.2758306196567579,-0.9285491431636489,nekvalitetan
Novi Sad,5.0,85424.6094732731,3.0,2,,0.669353662026777,0.517069472268403,nekvalitetan
Beograd,6.0,74280.62597423256,3.0,10,True,0.57935575469223,0.01909915676634792,kvalitetan
Nis,2.0,82355.483881966,1.0,1,True,-0.027388900637297153,-0.014481926892268598,kvalitetan
Kragujevac,3.0,84572.32163784745,4.0,5,,-0.25487210059168075,0.1459717545496012,kvalitetan
Novi Sad,7.0,80259.78065178763,1.0,12,,-0.23799293619450893,0.01140925267605511,kvalitetan
Beograd,,85299.77439332477,,18,True,0.32010515939188944,0.02903902310129547,kvalitetan
Nis,1.0,62596.92786305002,5.0,5,True,-0.11261300260154739,0.985921758089887,nekvalitetan
Kragujevac,8.0,95953.98981595327,0.0,4,,-0.6584496269134612,0.6519816652785184,nekvalitetan
Novi Sad,6.0,53179.45856973799,2.0,0,,0.0701488726750991,0.5468366152906146,kvalitetan
Beograd,7.0,52920.168078227754,3.0,3,True,-0.9025913607166837,-0.006031131864530116,nekvalitetan
Nis,8.0,67296.68444346364,1.0,7,True,0.023727097762870786,-0.19103564384480481,kvalitetan
Kragujevac,9.0,79076.14372903446,,12,,-0.17249762535274554,-0.8151375519192602,nekvalitetan
Novi Sad,9.0,78703.2953907214,0.0,14,,-0.2609935252632624,0.18591188706671175,kvalitetan
Beograd,,82645.70209159849,6.0,14,True,0.11344251982017613,1.0280161011501656,nekvalitetan
Nis,5.0,91682.4347710557,,15,True,-0.9759128524895917,0.052680578201721645,nekvalitetan
Kragujevac,0.0,70614.24764691693,0.0,3,,0.4028542070723876,0.20600243255546546,kvalitetan
Novi Sad,1.0,90460.04300839306,0.0,10,,0.4051423593204247,-0.6780049300382374,nekvalitetan
Beograd,8.0,88252.29904002952,,2,True,-0.35082567015526706,-0.8947694471354495,nekvalitetan
Nis,6.0,69351.34073622423,6.0,16,True,0.537823681303408,0.7890855054020582,nekvalitetan
Kragujevac,4.0,90353.53286571174,7.0,3,,-0.7082925026729294,0.2875254672172606,nekvalitetan
Novi Sad,9.0,76344.24476649503,2.0,7,,0.8401232016881983,0.5944392864877693,nekvalitetan
Beograd,2.0,99867.08709839944,1.0,0,True,-0.8724786515244187,-0.4127723824751166,nekvalitetan
Nis,,81415.69680410248,5.0,7,True,0.15342604725804668,-0.2455206456157962,kvalitetan
Kragujevac,9.0,52724.255777967854,0.0,15,,-0.9604123649519029,0.17552122063051018,nekvalitetan
Novi Sad,1.0,99433.11943984486,7.0,10,,0.30512892902485433,0.2374212948871977,kvalitetan
Beograd,3.0,83020.35755651201,0.0,4,True,0.28352227246516776,0.15560869835438462,kvalitetan
Nis,1.0,91425.26647273215,6.0,19,True,-0.13880396869452344,-0.12456187750623485,kvalitetan
Kragujevac,2.0,84762.54529802212,0.0,17,,-0.21739790105050716,-0.9382198422316783,nekvalitetan
Novi Sad,,85607.5886358787,0.0,9,,0.13377072137133156,-0.00029673747282298046,kvalitetan
Beograd,7.0,66232.57402886069,,16,True,0.9048154138021244,-0.03565469119529611,nekvalitetan
Nis,9.0,60931.61839798717,0.0,9,True,-0.30377945285673535,-0.03681913054263815,kvalitetan
Kragujevac,,77337.05776844869,1.0,12,,0.642847607449274,-0.5079694669903462,nekvalitetan
Novi Sad,4.0,57700.912442817156,7.0,12,,-1.1412142773185165,-0.5877539282078765,nekvalitetan
Beograd,4.0,57104.97944452139,5.0,1,True,-0.021339781714798056,0.07098678911660708,kvalitetan
Nis,8.0,91605.65412100893,7.0,1,True,-0.48104280572384794,-0.16783000280768823,kvalitetan
Kragujevac,9.0,75841.18924926982,4.0,10,,-0.31201271864157665,0.12588821500991293,kvalitetan
Novi Sad,,76368.94574110808,7.0,2,,0.5930076987267495,-0.6089039438743595,nekvalitetan
Beograd,5.0,93176.31368564715,7.0,11,True,-0.03271354336575115,-0.8707849463293811,nekvalitetan
Nis,7.0,78429.75830277684,0.0,18,True,0.022597675503845616,1.0176421695094693,nekvalitetan
Kragujevac,3.0,82212.7120512406,1.0,6,,-0.10019740168510037,0.36804699789786627,kvalitetan
Novi Sad,7.0,70270.64611878993,2.0,12,,1.0335227536658853,-0.665362916248683,nekvalitetan
Beograd,8.0,53544.4056826599,4.0,10,True,0.11288580370018167,-0.315746248079643,kvalitetan
Nis,6.0,92117.88377036172,,10,True,0.20424597925290447,0.4763750482544335,kvalitetan
Kragujevac,7.0,98709.78158464696,,4,,-0.27215440311212497,0.3097501472447437,kvalitetan
Novi Sad,0.0,52571.26575288482,4.0,2,,-0.2301501388822355,-0.8920571234268625,nekvalitetan
Beograd,,59960.28891067683,3.0,9,True,0.40816682855299424,0.10697950590495647,kvalitetan
Nis,1.0,58709.81180717496,5.0,1,True,-0.2584061396212609,0.15715305383685457,kvalitetan
Kragujevac,9.0,60175.87439219181,6.0,16,,0.5069565807980548,-0.8400849953676728,nekvalitetan
Novi Sad,2.0,69012.32707411353,,2,,0.11435565438902738,0.8445876417870627,nekvalitetan
Beograd,5.0,98476.69626777575,4.0,13,True,-0.3456120081139733,-0.09962561767066537,kvalitetan
Nis,5.0,76207.77982880412,5.0,7,True,-1.0085220845457012,0.4660778092535057,nekvalitetan
Kragujevac,4.0,68269.79090724894,2.0,9,,0.38424304192684017,0.8679802500417021,nekvalitetan
Novi Sad,,94665.6043859648,7.0,1,,-0.019418557408913434,0.4584623489087173,kvalitetan
Beograd,8.0,74703.77013276421,2.0,17,True,-1.118803112207642,0.4237434456022757,nekvalitetan
Nis,7.0,83370.1236269975,6.0,12,True,-0.2875251809499554,-0.36074458103429285,kvalitetan
Kragujevac,4.0,99701.08160539728,0.0,2,,0.7304625085551598,0.7399807061533799,nekvalitetan
Novi Sad,9.0,56285.81022078981,2.0,13,,-0.05106769095949836,-0.19438276637667623,kvalitetan
Beograd,5.0,87677.80593017454,1.0,19,True,-0.04770235880575683,-0.9815925773685553,nekvalitetan
Nis,9.0,58699.90433268117,4.0,18,True,-0.864620659969338,-0.41879631091395614,nekvalitetan
Kragujevac,8.0,62591.49955233767,3.0,19,,-0.8164954117810207,-0.2841315695381901,nekvalitetan
Novi Sad,8.0,72299.70594196755,3.0,13,,-0.08029860887658023,0.20345616147186374,kvalitetan
Beograd,8.0,72572.57290130717,0.0,5,True,0.2324341990940634,0.11701026413958322,kvalitetan
Nis,2.0,85768.42185837563,2.0,19,True,0.36891892375830443,-0.12501069809584953,kvalitetan
Kragujevac,4.0,98692.54595944649,0.0,1,,-0.4419647982906656,-0.6091666113439917,nekvalitetan
Novi Sad,9.0,74026.419162289,3.0,4,,-0.3763548846713947,0.05735289025269254,kvalitetan
Beograd,6.0,81809.60553559678,4.0,1,True,-0.2119144379110107,-0.5251259169778314,kvalitetan
Nis,6.0,64729.54915376556,4.0,17,True,0.43133127176798797,-0.7253711248711793,nekvalitetan
Kragujevac,1.0,78528.12814726324,1.0,11,,-0.3104136978445738,0.27011525435997874,kvalitetan
Novi Sad,4.0,87684.36796079471,3.0,18,,-0.3084987909299295,-0.19859424217104316,kvalitetan
Beograd,6.0,94122.22462132637,,2,True,0.061498208288390935,0.20236685250446174,kvalitetan
Nis,3.0,50333.10849601581,0.0,8,True,1.0038040577713085,-0.42404079307407544,nekvalitetan
Kragujevac,5.0,54627.94558509131,1.0,19,,0.9261244644130437,-0.28706658861914397,nekvalitetan
Novi Sad,5.0,56553.070143759986,7.0,13,,0.037422794350908506,-0.08304381218099768,kvalitetan
Beograd,2.0,86052.14736147974,5.0,2,True,-0.04317049621170743,0.4343564314958086,kvalitetan
Nis,9.0,67167.7519668094,6.0,13,True,-0.2174256420206146,0.2957023878898238,kvalitetan
Kragujevac,6.0,87926.14792639393,1.0,12,,0.3538799091204131,0.8810988673417198,nekvalitetan
Novi Sad,8.0,65288.40404587305,6.0,11,,-0.3860640837328899,0.05608687696006526,kvalitetan
Beograd,8.0,92424.36588035506,4.0,8,True,0.08150420403012959,0.5289777373983369,kvalitetan
Nis,,60255.52348824747,1.0,14,True,0.5966586628382053,0.04494113128390745,kvalitetan
Kragujevac,8.0,70905.55392773479,0.0,7,,-0.022968205505029815,0.1426227508214858,kvalitetan
Novi Sad,8.0,56112.2592718977,4.0,9,,0.46942705824834075,0.08151291179752515,kvalitetan
Beograd,6.0,80885.90525131031,3.0,16,True,-0.0151184829635502,-0.5058297605775994,kvalitetan
Nis,7.0,77952.0168627028,4.0,8,True,-0.21394327919530018,-0.1727149998213196,kvalitetan
Kragujevac,2.0,55493.249186732486,2.0,16,,-0.13716609874235802,0.13361423813161055,kvalitetan
Novi Sad,4.0,90488.0026220947,5.0,5,,-0.012334882822049753,1.0484946304282845,nekvalitetan
Beograd,9.0,76291.79967633096,5.0,5,True,-0.04055551964213455,-1.2174423142116257,nekvalitetan
Nis,,55221.896762187826,2.0,5,True,0.23661575583329547,0.16070243155074163,kvalitetan
Kragujevac,0.0,93191.53382192539,5.0,11,,0.015596950807190979,-0.11781742313434307,kvalitetan
Novi Sad,6.0,77337.18021542515,7.0,5,,-0.997210101334525,-0.10974462533105693,nekvalitetan
Beograd,0.0,99296.97445594662,,18,True,-0.5013866705772125,-0.05818639611971024,kvalitetan
Nis,7.0,87692.77433178021,0.0,19,True,-0.7042681647235195,-0.7379431199625665,nekvalitetan
Kragujevac,8.0,84794.17644041436,6.0,0,,0.3452900111394045,-0.3467073430423244,kvalitetan
Novi Sad,5.0,59511.340753800265,6.0,4,,-0.8972582471959656,-0.21666572976061774,nekvalitetan
Beograd,3.0,64451.40533500154,1.0,18,True,0.2602855398065173,-0.1718638556885477,kvalitetan
Nis,6.0,72493.58244357657,7.0,13,True,0.07595032741195423,0.024721574206698342,kvalitetan
Kragujevac,2.0,65702.28059947208,2.0,17,,0.21281579719748928,-0.21035685867259074,kvalitetan
Novi Sad,5.0,98574.63135170357,4.0,2,,-0.25923890088524415,1.1909825816665387,nekvalitetan
Beograd,9.0,50802.02801943535,6.0,13,True,-0.5141877318169104,-0.6931917389062396,nekvalitetan
Nis,,88603.77050255256,,10,True,0.3407582928908659,0.16823793359170242,kvalitetan
Kragujevac,0.0,77586.70095091831,6.0,1,,-0.039099239240102196,1.2018378156128111,nekvalitetan
Novi Sad,7.0,94097.78283311496,2.0,16,,-0.3484698928150306,-0.5026727724385937,kvalitetan
Beograd,1.0,80278.4984694085,3.0,10,True,0.31298860505929293,0.0023687549892114496,kvalitetan
Nis,7.0,72949.00710748447,1.0,9,True,-0.8620928221132192,-0.3857552670731512,nekvalitetan
Kragujevac,7.0,91430.3508508538,0.0,7,,-0.3027638868779085,0.2513797382139755,kvalitetan
Novi Sad,7.0,92532.07676262563,0.0,4,,-0.4533118404738178,0.25683733810569875,kvalitetan
Beograd,5.0,68433.91850584949,5.0,9,True,0.30855149521739283,-1.0013396294897283,nekvalitetan
Nis,4.0,65173.77544331768,3.0,1,True,0.6541910812488942,0.869908489411013,nekvalitetan
Kragujevac,1.0,88641.84791502451,2.0,1,,0.3284821819185155,0.03627110904465833,kvalitetan
Novi Sad,5.0,58719.62648914021,7.0,12,,0.21279779915829108,-0.04377931294224352,kvalitetan
Beograd,3.0,81676.00191863273,0.0,10,True,-0.361599474415601,-1.1488532532966598,nekvalitetan
Nis,1.0,87873.03858730971,,0,True,-0.07064158255480794,-0.11046815246544966,kvalitetan
Kragujevac,6.0,65135.7216932338,3.0,4,,0.8180796571337648,-0.8549081047791951,nekvalitetan
Novi Sad,1.0,73122.92172450929,7.0,8,,-0.37986853800007514,1.0848398857196304,nekvalitetan
Beograd,1.0,77361.00741571462,6.0,16,True,-0.7472786814209645,-0.24402135127071023,nekvalitetan
Nis,0.0,82261.7677545358,0.0,17,True,0.14012386732805743,-0.8927114832312515,nekvalitetan
Kragujevac,,97868.42697891154,2.0,16,,0.0743333286715466,0.05526865821821535,kvalitetan
Novi Sad,9.0,88146.64270169812,6.0,10,,0.9418510598371177,-0.20226005226283877,nekvalitetan
Beograd,6.0,91553.99500562035,1.0,9,True,0.22810441238565787,-0.09650757265689941,kvalitetan
Nis,3.0,64716.307068508046,,9,True,-0.25813903732479987,-0.2256755699287481,kvalitetan
Kragujevac,2.0,92479.94939005331,5.0,11,,-0.07170732036606486,0.3733314389691734,kvalitetan
Novi Sad,7.0,96088.50412562504,0.0,3,,0.1235118720174628,0.263211500850059,kvalitetan
Beograd,5.0,72939.78527904116,2.0,18,True,-0.39526831664811835,-1.270255531795535,nekvalitetan
Nis,9.0,62250.39561907651,7.0,9,True,-0.17962893781613928,0.15555969510275064,kvalitetan
Kragujevac,5.0,80936.47422586197,,12,,0.28645569597047427,-0.25685447124134086,kvalitetan
Novi Sad,7.0,57445.77619612763,0.0,11,,0.2337577126783768,1.0699862758580378,nekvalitetan
Beograd,2.0,50171.335300690786,7.0,10,True,-0.7344713042419997,0.6450863448087643,nekvalitetan
Nis,1.0,86859.7973160336,6.0,13,True,0.28593835236579035,0.8893362613931771,nekvalitetan
Kragujevac,,66555.89293593213,2.0,4,,-0.0464603074530853,0.11027307007223441,kvalitetan
Novi Sad,0.0,77107.74511712426,6.0,6,,-0.4075706335687497,0.8225599090496116,nekvalitetan
Beograd,1.0,79675.94105707026,7.0,2,True,-0.28537219195216046,-0.07207204027400417,kvalitetan
Nis,1.0,73514.51728190531,4.0,16,True,0.23392201534169738,0.23144521497385148,kvalitetan
Kragujevac,9.0,51051.94659026435,0.0,11,,-0.5638744805234199,0.9357333883128411,nekvalitetan
Novi Sad,8.0,97113.24361595899,5.0,18,,-0.24478567674536078,0.2322253706410712,kvalitetan
Beograd,8.0,90574.56401744114,1.0,1,True,-0.9518098604719568,0.32773504310721446,nekvalitetan
Nis,,59735.89263202132,1.0,8,True,-0.4145951120513206,0.17993631584162917,kvalitetan
Kragujevac,9.0,74158.93708783285,0.0,7,,-0.08185335668392356,0.4411848768319079,kvalitetan
Novi Sad,6.0,92609.26965616559,2.0,11,,-0.40674874281665896,0.05556038030381395,kvalitetan
Beograd,,78594.51869831997,0.0,6,True,0.3743580827561643,1.0442332358936186,nekvalitetan
Nis,6.0,56362.60396375137,5.0,3,True,-0.11608694677398639,-0.8686410187611229,nekvalitetan
Kragujevac,2.0,95841.56496899773,3.0,3,,0.6950062388463971,0.38643126635917874,nekvalitetan
Novi Sad,3.0,98039.08050672858,6.0,1,,0.31232191779105806,-0.06712111180089976,kvalitetan
Beograd,9.0,76197.93379494817,2.0,19,True,1.1165367886774948,-0.2553813954141847,nekvalitetan
Nis,3.0,84665.92228439625,,0,True,0.07364257747583758,0.490582372640754,kvalitetan
Kragujevac,4.0,59202.159351749484,4.0,11,,-0.23397296145329735,-0.4395104138590345,kvalitetan
Novi Sad,3.0,95198.87165400977,0.0,18,,-0.9093870339045286,-0.4226551815314,nekvalitetan
Beograd,7.0,68134.87066470456,1.0,1,True,-0.049218132695381,0.5228271110566355,kvalitetan
Nis,7.0,94606.7661352191,7.0,18,True,0.7878634991362483,0.5835049175930204,nekvalitetan
Kragujevac,2.0,66013.63220857664,5.0,5,,0.3512515409884284,-0.425566706135205,kvalitetan
Novi Sad,7.0,74216.95023730794,5.0,2,,0.1756762106464363,-0.4793347924286061,kvalitetan
Beograd,,72921.53491395948,3.0,10,True,0.08035306707289075,0.051656706998839466,kvalitetan
Nis,0.0,61641.326594706654,,1,True,-0.4759886239824873,-0.4742869202606932,nekvalitetan
Kragujevac,9.0,74560.64211799172,4.0,2,,-0.09455773028367986,-0.01711698395045516,kvalitetan
Novi Sad,7.0,89234.77857253984,5.0,19,,0.08832967457477589,-0.43754871728107314,kvalitetan
Beograd,5.0,79450.37828360245,2.0,12,True,0.513118329392259,0.9353069392230683,nekvalitetan
Nis,8.0,85503.77357957058,7.0,18,True,1.0348712337102488,0.49900881287274906,nekvalitetan
Kragujevac,0.0,73720.80353041498,2.0,12,,0.027966492155128288,0.4411147374903421,kvalitetan
Novi Sad,9.0,90331.02810093232,6.0,9,,0.2616863701583717,-0.04483803495556751,kvalitetan
Beograd,0.0,98263.58736817706,2.0,5,True,-0.1657302181515426,0.034058176682712195,kvalitetan
Nis,6.0,64220.91109782805,,15,True,0.49139581582131797,0.23415732733260036,kvalitetan
Kragujevac,8.0,90397.94815206352,6.0,14,,-0.056475684904945866,-0.2259154624898299,kvalitetan
Novi Sad,3.0,84354.92772470687,,1,,0.05428669379731607,-1.171810867280724,nekvalitetan
Beograd,0.0,72003.23305847883,5.0,11,True,0.005480233462537315,0.40072442189604185,kvalitetan
Nis,2.0,65572.5303380608,0.0,2,True,0.9138921937283713,0.4293573209656821,nekvalitetan
Kragujevac,7.0,61148.99270797503,6.0,6,,0.8593193849820657,0.35548659018938683,nekvalitetan
Novi Sad,0.0,94485.54237009943,2.0,7,,-0.21570829292981103,0.14638357093291263,kvalitetan
Beograd,5.0,57328.81927886026,3.0,6,True,-0.31159767568768204,0.16545244215450355,kvalitetan
Nis,2.0,56949.98834390215,2.0,0,True,0.3639098933693261,0.16706029592908683,kvalitetan
Kragujevac,8.0,68444.7553832187,6.0,12,,0.0018433926322306005,-1.0720305115998905,nekvalitetan
Novi Sad,9.0,77016.75153512179,3.0,14,,-0.586403312530858,-0.8490367422077784,nekvalitetan
Beograd,7.0,81728.92538567062,4.0,8,True,0.776133373458215,0.36328938885709794,nekvalitetan
Nis,8.0,75623.04790513669,1.0,12,True,0.026259628072658345,-0.23679422026214936,kvalitetan
Kragujevac,6.0,60948.14510107175,6.0,7,,0.2900833817635786,-0.3667109747721064,kvalitetan
Novi Sad,8.0,72509.02637624224,1.0,5,,-0.14720425640485346,-0.1926080997325141,kvalitetan
Beograd,0.0,55893.356669824614,7.0,2,True,0.3640872246137606,-0.1300571860701174,kvalitetan
Nis,4.0,81893.29744733605,2.0,13,True,0.19427769729314676,-0.9605899512912295,nekvalitetan
Kragujevac,1.0,58520.10763250811,,5,,-0.10118604602331419,-0.27134422020623516,kvalitetan
Novi Sad,,85239.71204394393,3.0,14,,0.36084285017416107,-0.1777921328078631,kvalitetan
Beograd,1.0,73460.85443136765,2.0,10,True,0.6537974882927349,-0.5827747761602996,nekvalitetan
Nis,,75630.60317533361,2.0,0,True,1.070145784283242,0.28917384064544815,nekvalitetan
Kragujevac,,63368.23155936833,6.0,0,,-0.5470736015944762,0.7275806712398326,nekvalitetan
Novi Sad,7.0,58911.06831471475,0.0,3,,0.665999957716778,0.823654989291502,nekvalitetan
Beograd,,80237.97156048901,7.0,15,True,0.43473588030423377,0.00243837836804639,kvalitetan
Nis,9.0,65302.65234585688,6.0,12,True,-0.6532008388471069,-0.8370747382870178,nekvalitetan
Kragujevac,7.0,94809.73324375754,,15,,-0.8477322798754747,0.6428775416705258,nekvalitetan
Novi Sad,5.0,56178.61063543008,0.0,17,,0.16436848641602925,-0.22887023129246414,kvalitetan
Beograd,0.0,77240.46075294632,3.0,15,True,-0.07396809916134539,-0.4020755931376817,kvalitetan
Nis,5.0,94134.67811173167,6.0,13,True,0.08307560562546254,-0.013102147031193584,kvalitetan
Kragujevac,6.0,95005.5213419403,7.0,15,,-0.037719742411633096,-0.08566720806953573,kvalitetan
Novi Sad,9.0,97728.93394417214,4.0,2,,0.8126773727060963,0.2293200454447634,kvalitetan
Beograd,2.0,50127.964758819566,5.0,13,True,0.24609518755027743,0.3748308542603709,kvalitetan
Nis,1.0,52713.62464480818,0.0,17,True,0.23017896935052995,-0.047005768586825925,kvalitetan
Kragujevac,1.0,69952.72197475517,4.0,9,,-0.18976345296759123,-0.08034660665198382,kvalitetan
Novi Sad,8.0,66994.77840844868,2.0,7,,-0.06789546818244493,-0.2950440175121447,kvalitetan
Beograd,,68905.89533257441,5.0,6,True,0.5634318532974317,-0.7846012579406673,nekvalitetan
